expiry_date;reference_id;control_timestamp;allee
2023-04-01;3267110000895;2021-04-19 12:03:04+00;R14 BIO PETIT DEJ
2022-07-30;3560071266912;2021-04-19 12:06:27+00;R14 BIO PETIT DEJ
2023-06-15;8001505005707;2021-04-19 12:07:54+00;R14 BIO PETIT DEJ
2023-10-09;8001505003529;2021-04-19 12:10:50+00;R14 BIO PETIT DEJ
2023-09-14;8001505005592;2021-04-19 12:13:13+00;R14 BIO PETIT DEJ
2021-11-23;5013665115557;2021-04-19 12:14:11+00;R14 BIO PETIT DEJ
2021-11-23;5013665115571;2021-04-19 12:15:01+00;R14 BIO PETIT DEJ
2022-06-17;3760076001802;2021-04-19 12:17:58+00;R14 BIO PETIT DEJ
2021-12-17;3760076003295;2021-04-19 12:19:25+00;R14 BIO PETIT DEJ
2023-04-07;8001505000894;2021-04-19 12:20:19+00;R14 BIO PETIT DEJ
2023-05-07;8001505000832;2021-04-19 12:21:17+00;R14 BIO PETIT DEJ
2023-05-15;3330720237255;2021-04-19 12:23:09+00;R14 BIO PETIT DEJ
2023-07-24;3330720237378;2021-04-19 12:47:06+00;R14 BIO PETIT DEJ
2022-01-01;3478820005654;2021-04-19 12:49:17+00;R14 BIO PETIT DEJ
2022-01-01;3456300003901;2021-04-19 12:50:19+00;R14 BIO PETIT DEJ
2022-03-30;3760091727732;2021-04-19 12:53:24+00;R14 BIO PETIT DEJ
2023-05-07;3267110000543;2021-04-19 12:55:30+00;R14 BIO PETIT DEJ
2023-11-09;3267110000604;2021-04-19 12:57:46+00;R14 BIO PETIT DEJ
2023-12-22;3267110000567;2021-04-19 12:58:58+00;R14 BIO PETIT DEJ
2022-06-03;3520059916338;2021-04-19 12:59:44+00;R14 BIO PETIT DEJ
2023-12-12;3330720237798;2021-04-19 13:01:30+00;R14 BIO PETIT DEJ
2022-01-01;3760020500658;2021-04-19 13:02:50+00;R14 BIO PETIT DEJ
2022-01-01;3456300012422;2021-04-19 13:04:47+00;R14 BIO PETIT DEJ
2023-07-13;3267110000918;2021-04-19 13:07:31+00;R14 BIO PETIT DEJ
2022-10-10;5013665115694;2021-04-19 13:08:30+00;R14 BIO PETIT DEJ
2022-09-01;3088541005231;2021-04-19 13:08:52+00;R14 BIO PETIT DEJ
2023-01-18;3110770412082;2021-04-20 06:30:33+00;R14 BIO PETIT DEJ
2022-12-16;3110770412099;2021-04-20 06:31:19+00;R14 BIO PETIT DEJ
2022-05-05;3110770401017;2021-04-20 06:32:49+00;R14 BIO PETIT DEJ
2022-09-29;3110774412026;2021-04-20 06:33:35+00;R14 BIO PETIT DEJ
2022-12-28;3520059918530;2021-04-20 06:34:18+00;R14 BIO PETIT DEJ
2024-01-01;3425471312037;2021-04-20 06:35:06+00;R14 BIO PETIT DEJ
2022-06-01;3560071231910;2021-04-20 06:56:54+00;R14 BIO PETIT DEJ
2024-11-10;3560071269104;2021-04-20 06:58:55+00;R14 BIO PETIT DEJ
2023-01-20;3560071264871;2021-04-20 07:00:15+00;R14 BIO PETIT DEJ
2022-04-06;3560071180713;2021-04-20 07:02:59+00;R14 BIO PETIT DEJ
2022-07-07;3560071231880;2021-04-20 07:05:30+00;R14 BIO PETIT DEJ
2022-08-27;3560071231903;2021-04-20 07:08:53+00;R14 BIO PETIT DEJ
2022-02-18;3110770005321;2021-04-20 07:11:21+00;R14 BIO PETIT DEJ
2022-05-12;3110770005215;2021-04-20 07:11:54+00;R14 BIO PETIT DEJ
2022-02-26;3110770005260;2021-04-20 07:16:50+00;R14 BIO PETIT DEJ
2022-07-21;3110770005352;2021-04-20 07:19:16+00;R14 BIO PETIT DEJ
2021-12-10;3110770005222;2021-04-20 09:03:06+00;R14 BIO PETIT DEJ
2022-06-01;3088541003084;2021-04-20 09:05:01+00;R14 BIO PETIT DEJ
2022-04-01;3088541003121;2021-04-20 09:06:51+00;R14 BIO PETIT DEJ
2022-07-01;3088541003107;2021-04-20 09:08:30+00;R14 BIO PETIT DEJ
2022-06-01;3088541007402;2021-04-20 09:09:51+00;R14 BIO PETIT DEJ
2022-09-01;3088541004944;2021-04-20 09:12:23+00;R14 BIO PETIT DEJ
2022-05-01;3088541004968;2021-04-20 09:13:20+00;R14 BIO PETIT DEJ
2023-10-01;3425475302010;2021-04-20 09:14:03+00;R14 BIO PETIT DEJ
2024-01-01;3425475302140;2021-04-20 09:15:03+00;R14 BIO PETIT DEJ
2024-01-01;3425475302270;2021-04-20 09:15:35+00;R14 BIO PETIT DEJ
2023-03-01;3425475302133;2021-04-20 09:17:09+00;R14 BIO PETIT DEJ
2023-01-01;3425475302096;2021-04-20 09:18:56+00;R14 BIO PETIT DEJ
2022-11-01;3425471312051;2021-04-20 09:20:20+00;R14 BIO PETIT DEJ
2022-11-04;3110770370016;2021-04-20 09:23:39+00;R14 BIO PETIT DEJ
2022-10-07;3110770370030;2021-04-20 09:24:34+00;R14 BIO PETIT DEJ
2022-11-23;3110770370009;2021-04-20 09:26:11+00;R14 BIO PETIT DEJ
2022-03-24;3110770370023;2021-04-20 09:27:53+00;R14 BIO PETIT DEJ
2024-01-28;3452200009135;2021-04-20 09:29:02+00;R14 BIO PETIT DEJ
2022-10-07;3520059911838;2021-04-20 09:32:54+00;R14 BIO PETIT DEJ
2022-11-18;3520059917403;2021-04-20 09:34:52+00;R14 BIO PETIT DEJ
2022-05-11;3520059911869;2021-04-20 09:35:59+00;R14 BIO PETIT DEJ
2023-01-28;3520059914525;2021-04-20 09:37:22+00;R14 BIO PETIT DEJ
2022-03-11;3110770443017;2021-04-20 09:38:22+00;R14 BIO PETIT DEJ
2022-06-04;3110770443055;2021-04-20 09:39:29+00;R14 BIO PETIT DEJ
2022-10-07;3110770441006;2021-04-20 09:42:23+00;R14 BIO PETIT DEJ
2022-10-20;3110770441037;2021-04-20 09:46:30+00;R14 BIO PETIT DEJ
2022-05-11;3110770441051;2021-04-20 09:47:46+00;R14 BIO PETIT DEJ
2022-11-10;3110770441044;2021-04-20 09:49:44+00;R14 BIO PETIT DEJ
2022-10-21;3110770441068;2021-04-20 09:50:42+00;R14 BIO PETIT DEJ
2023-11-05;3452200010018;2021-04-20 09:52:33+00;R14 BIO PETIT DEJ
2023-07-03;3452200010001;2021-04-20 09:54:42+00;R14 BIO PETIT DEJ
2022-11-10;3110770442041;2021-04-20 09:55:49+00;R14 BIO PETIT DEJ
2022-12-23;3110770442027;2021-04-20 09:56:34+00;R14 BIO PETIT DEJ
2022-11-10;3110770442089;2021-04-20 09:59:12+00;R14 BIO PETIT DEJ
2022-11-18;3110770442096;2021-04-20 10:01:51+00;R14 BIO PETIT DEJ
2022-05-06;3110770442010;2021-04-20 10:03:57+00;R14 BIO PETIT DEJ
2022-10-27;3110770442003;2021-04-20 10:05:01+00;R14 BIO PETIT DEJ
2022-11-24;3110770442034;2021-04-20 10:07:37+00;R14 BIO PETIT DEJ
2023-01-01;3174061050056;2021-04-20 10:09:07+00;R14 BIO PETIT DEJ
2022-12-01;3174061050001;2021-04-20 10:09:29+00;R14 BIO PETIT DEJ
2022-11-01;3174061050049;2021-04-20 10:10:12+00;R14 BIO PETIT DEJ
2022-05-01;3174061050032;2021-04-20 10:12:45+00;R14 BIO PETIT DEJ
2022-11-01;3174061050018;2021-04-20 10:13:49+00;R14 BIO PETIT DEJ
2022-07-01;3270190127512;2021-04-20 10:34:12+00;R14 BIO PETIT DEJ
2021-12-01;3560070276141;2021-04-20 10:40:59+00;R14 BIO PETIT DEJ
2023-01-07;3452200002204;2021-04-20 11:12:12+00;R14 BIO PETIT DEJ
2023-01-18;3452200002624;2021-04-20 11:12:24+00;R14 BIO PETIT DEJ
2023-05-13;3330720258137;2021-04-20 11:40:32+00;R14 BIO PETIT DEJ
2023-11-10;3330720258106;2021-04-20 11:43:46+00;R14 BIO PETIT DEJ
2023-06-02;3330720258069;2021-04-20 11:45:21+00;R14 BIO PETIT DEJ
2023-11-26;3330720258144;2021-04-20 11:47:41+00;R14 BIO PETIT DEJ
2023-09-09;3330720258083;2021-04-20 11:49:56+00;R14 BIO PETIT DEJ
2022-10-31;3330720258090;2021-04-20 11:52:42+00;R14 BIO PETIT DEJ
2023-10-12;3452200009210;2021-04-20 11:54:52+00;R14 BIO PETIT DEJ
2024-01-12;3452200009142;2021-04-20 11:55:19+00;R14 BIO PETIT DEJ
2023-11-09;3452200009166;2021-04-20 11:55:49+00;R14 BIO PETIT DEJ
2024-02-03;3452200009050;2021-04-20 11:56:22+00;R14 BIO PETIT DEJ
2024-02-04;3452200009067;2021-04-20 11:57:22+00;R14 BIO PETIT DEJ
2023-11-23;3452200009128;2021-04-20 11:58:35+00;R14 BIO PETIT DEJ
2024-01-20;3452200009098;2021-04-20 11:59:12+00;R14 BIO PETIT DEJ
2023-11-07;3452200009159;2021-04-20 12:00:25+00;R14 BIO PETIT DEJ
2022-03-01;5600317475994;2021-04-20 12:04:16+00;R14 BIO PETIT DEJ
2022-11-01;5600317471163;2021-04-20 12:05:42+00;R14 BIO PETIT DEJ
2022-05-19;3760091727930;2021-04-20 12:16:09+00;R14 BIO PETIT DEJ
2022-02-18;3760091727923;2021-04-20 12:20:51+00;R14 BIO PETIT DEJ
2021-12-03;3760278861662;2021-04-20 12:24:00+00;R14 BIO PETIT DEJ
2022-01-13;3760278861679;2021-04-20 12:27:14+00;R14 BIO PETIT DEJ
2021-12-09;3760091727299;2021-04-20 12:28:48+00;R14 BIO PETIT DEJ
2021-12-09;3760091727381;2021-04-20 12:37:02+00;R14 BIO PETIT DEJ
2022-01-26;3760278860764;2021-04-20 12:39:44+00;R14 BIO PETIT DEJ
2022-02-27;3760091720115;2021-04-20 12:44:50+00;R14 BIO PETIT DEJ
2022-02-01;3456300010800;2021-04-20 12:47:30+00;R14 BIO PETIT DEJ
2022-08-01;5021991942945;2021-04-20 12:49:06+00;R14 BIO PETIT DEJ
2023-02-01;3456300014532;2021-04-20 12:50:14+00;R14 BIO PETIT DEJ
2023-01-01;3456300014440;2021-04-20 12:51:16+00;R14 BIO PETIT DEJ
2023-01-01;3456300014457;2021-04-20 12:52:19+00;R14 BIO PETIT DEJ
2023-01-01;3456300014464;2021-04-20 12:53:35+00;R14 BIO PETIT DEJ
2023-01-01;3456300014471;2021-04-20 12:54:10+00;R14 BIO PETIT DEJ
2022-04-29;3760091725110;2021-04-20 12:55:56+00;R14 BIO PETIT DEJ
2022-08-01;3245412589218;2021-04-20 12:58:21+00;R14 BIO PETIT DEJ
2023-12-17;3270190192039;2021-04-20 13:00:23+00;R14 BIO PETIT DEJ
2022-08-28;3560070928408;2021-04-20 13:04:29+00;R14 BIO PETIT DEJ
2024-02-12;3560070520862;2021-04-20 13:07:16+00;R14 BIO PETIT DEJ
2022-07-03;3760091724908;2021-04-21 06:18:02+00;R14 BIO PETIT DEJ
2022-03-28;3560070888160;2021-04-21 06:24:34+00;R14 BIO PETIT DEJ
2023-12-09;3560071261122;2021-04-21 06:26:03+00;R14 BIO PETIT DEJ
2023-08-28;3560071261092;2021-04-21 06:28:24+00;R14 BIO PETIT DEJ
2024-01-22;3560071267100;2021-04-21 06:34:25+00;R14 BIO PETIT DEJ
2022-01-01;5021991938801;2021-04-21 06:35:56+00;R14 BIO PETIT DEJ
2023-02-11;5021991943096;2021-04-21 06:38:10+00;R14 BIO PETIT DEJ
2022-05-18;5021991938825;2021-04-21 06:39:26+00;R14 BIO PETIT DEJ
2022-11-19;5021991938818;2021-04-21 06:43:43+00;R14 BIO PETIT DEJ
2023-01-31;4012824403826;2021-04-21 06:45:50+00;R14 BIO PETIT DEJ
2022-12-31;4012824403802;2021-04-21 06:47:36+00;R14 BIO PETIT DEJ
2023-01-01;3760020507404;2021-04-21 06:49:16+00;R14 BIO PETIT DEJ
2023-01-01;3478820006002;2021-04-21 06:49:59+00;R14 BIO PETIT DEJ
2022-10-01;3456300013986;2021-04-21 07:01:54+00;R14 BIO PETIT DEJ
2021-12-28;5021991938856;2021-04-21 07:04:32+00;R14 BIO PETIT DEJ
2022-06-13;5021991941320;2021-04-21 07:04:44+00;R14 BIO PETIT DEJ
2022-05-10;5021991941474;2021-04-21 07:07:04+00;R14 BIO PETIT DEJ
2023-01-03;5021991941436;2021-04-21 07:07:41+00;R14 BIO PETIT DEJ
2022-11-30;4012824402966;2021-04-21 07:09:16+00;R14 BIO PETIT DEJ
2023-03-31;4012824404793;2021-04-21 07:22:58+00;R14 BIO PETIT DEJ
2022-02-13;4260096395138;2021-08-20 08:57:33.618+00;R14 BIO PETIT DEJ
2022-02-17;3273120027258;2021-08-21 07:13:53.766+00;R14 BIO PETIT DEJ
2023-02-01;3700214610183;2021-08-21 07:14:26.382+00;R14 BIO PETIT DEJ
2021-11-18;3229820799445;2021-05-31 01:56:14.206+00;R14 BIO PETIT DEJ
2022-04-27;3760091727084;2021-05-31 01:56:55.863+00;R14 BIO PETIT DEJ
2023-03-14;3760091724175;2021-06-04 13:42:49.951+00;R14 BIO PETIT DEJ
2022-11-02;3110770443031;2021-06-10 07:07:16.024+00;R14 BIO PETIT DEJ
2022-12-22;3270190127529;2021-06-16 08:13:50.131+00;R14 BIO PETIT DEJ
2022-03-08;3770008009653;2021-07-26 05:20:56.58+00;R14 BIO PETIT DEJ
2021-11-23;3229820799797;2021-07-05 11:49:41.834+00;R14 BIO PETIT DEJ
2022-03-25;3110770005253;2021-06-19 14:35:52.526+00;R14 BIO PETIT DEJ
1970-01-02;3421557912146;2021-07-02 11:37:42.725+00;R14 BIO PETIT DEJ
2022-03-09;3421557502576;2021-07-09 08:31:28.696+00;R14 BIO PETIT DEJ
2022-04-30;5600317473730;2021-07-17 08:38:58.453+00;R14 BIO PETIT DEJ
2022-05-31;5600317478520;2021-07-17 08:39:28.973+00;R14 BIO PETIT DEJ
2022-03-25;3760092216396;2021-07-30 10:00:46.522+00;R14 BIO PETIT DEJ
2022-05-30;3760152700636;2021-07-30 10:02:12.333+00;R14 BIO PETIT DEJ
2021-11-30;3700214618233;2021-07-30 10:02:40.275+00;R14 BIO PETIT DEJ
2021-11-23;3421557501555;2021-08-03 09:11:00.955+00;R14 BIO PETIT DEJ
2023-01-04;5021991939600;2021-10-23 12:10:21.325+00;R14 BIO PETIT DEJ
2023-02-28;3760091720153;2021-08-28 10:08:50+00;R14 BIO PETIT DEJ
2022-10-16;3700214610404;2021-08-11 06:41:44.872+00;R14 BIO PETIT DEJ
2022-01-04;3229820799803;2021-08-11 06:42:07.994+00;R14 BIO PETIT DEJ
2023-10-06;3760278861426;2021-10-15 13:04:59.631+00;R14 BIO PETIT DEJ
2022-04-30;3478820023184;2021-10-15 13:09:07.157+00;R14 BIO PETIT DEJ
2022-03-08;3421557501647;2021-09-01 12:16:40.057+00;R14 BIO PETIT DEJ
2022-03-02;3560070472888;2021-09-01 12:18:50.062+00;R14 BIO PETIT DEJ
2022-07-06;3421557502422;2021-09-24 10:29:18.189+00;R14 BIO PETIT DEJ
2022-03-18;3229820797861;2021-09-24 10:29:52.011+00;R14 BIO PETIT DEJ
2022-04-21;3229820160672;2021-09-25 04:18:15.669+00;R14 BIO PETIT DEJ
2021-12-07;3270190198611;2021-10-26 09:52:32.783+00;R14 BIO PETIT DEJ
2021-12-14;3560070531714;2021-10-26 09:54:33.409+00;R14 BIO PETIT DEJ
2022-03-21;3456300011524;2021-09-16 05:06:17.645+00;R14 BIO PETIT DEJ
2022-11-30;3478820006019;2021-10-16 11:20:14.442+00;R14 BIO PETIT DEJ
2022-08-06;3421557501654;2021-10-07 03:28:50.156+00;R14 BIO PETIT DEJ
2022-05-18;3760278861167;2021-10-18 08:25:19.093+00;R14 BIO PETIT DEJ
2022-03-04;3229820801056;2021-10-27 09:25:22.964+00;R14 BIO PETIT DEJ
1970-01-03;3423720018242;2021-10-27 09:25:39.212+00;R14 BIO PETIT DEJ
2021-12-15;3229820801643;2021-10-19 10:41:03.739+00;R14 BIO PETIT DEJ
2023-11-19;3760091720122;2021-10-08 06:49:36.125+00;R14 BIO PETIT DEJ
2022-05-19;3572420000436;2021-10-08 06:47:06.74+00;R14 BIO PETIT DEJ
2022-04-16;3760278560541;2021-10-11 08:52:19.875+00;R14 BIO PETIT DEJ
2022-09-16;3421557910067;2021-10-12 13:30:21.231+00;R14 BIO PETIT DEJ
2022-02-05;3760094310627;2021-09-27 06:46:50.023+00;R14 BIO boisson vege/biscotte
2021-11-25;3229820789927;2021-04-22 09:34:35+00;R14 BIO boisson vege/biscotte
2021-12-16;3229820800264;2021-04-22 09:38:43+00;R14 BIO boisson vege/biscotte
2021-11-21;3229820796550;2021-04-22 09:39:24+00;R14 BIO boisson vege/biscotte
2021-11-21;3229820795508;2021-04-22 09:40:51+00;R14 BIO boisson vege/biscotte
2022-01-22;3258260034144;2021-04-22 09:44:01+00;R14 BIO boisson vege/biscotte
2022-01-21;3258260034052;2021-04-22 09:44:30+00;R14 BIO boisson vege/biscotte
2022-03-21;3258260034175;2021-04-22 09:45:12+00;R14 BIO boisson vege/biscotte
2021-11-21;3229820793764;2021-04-22 09:46:50+00;R14 BIO boisson vege/biscotte
2021-11-30;3175681085602;2021-04-22 10:03:52+00;R14 BIO boisson vege/biscotte
2022-01-30;3175681037885;2021-04-22 10:04:16+00;R14 BIO boisson vege/biscotte
2022-01-31;3175681037854;2021-04-22 10:05:31+00;R14 BIO boisson vege/biscotte
2021-12-02;3421557501968;2021-04-22 10:30:05+00;R14 BIO boisson vege/biscotte
2021-12-30;3421557110221;2021-04-22 10:30:43+00;R14 BIO boisson vege/biscotte
2022-03-25;3421557921148;2021-04-22 10:31:26+00;R14 BIO boisson vege/biscotte
2022-02-25;3421557502774;2021-04-22 10:32:32+00;R14 BIO boisson vege/biscotte
2022-03-16;3421557501630;2021-04-22 10:33:29+00;R14 BIO boisson vege/biscotte
2021-12-11;9004617068348;2021-04-22 10:47:16+00;R14 BIO boisson vege/biscotte
2022-01-11;9004617068409;2021-04-22 10:44:37+00;R14 BIO boisson vege/biscotte
2022-03-04;3421557501975;2021-04-22 10:51:16+00;R14 BIO boisson vege/biscotte
2022-03-03;3421557501722;2021-04-22 10:53:02+00;R14 BIO boisson vege/biscotte
2022-03-19;3421557501890;2021-04-22 10:53:37+00;R14 BIO boisson vege/biscotte
2021-12-22;3421557501500;2021-04-22 11:02:21+00;R14 BIO boisson vege/biscotte
2022-03-24;3421557921131;2021-04-22 11:00:01+00;R14 BIO boisson vege/biscotte
2022-03-24;3421557921124;2021-04-22 11:00:30+00;R14 BIO boisson vege/biscotte
2022-01-21;3421557501517;2021-04-22 11:02:51+00;R14 BIO boisson vege/biscotte
2022-01-18;3421557106064;2021-04-22 11:03:35+00;R14 BIO boisson vege/biscotte
2021-12-08;3421557106095;2021-04-22 11:05:05+00;R14 BIO boisson vege/biscotte
2021-11-24;3111902100020;2021-04-22 11:10:15+00;R14 BIO boisson vege/biscotte
2021-11-18;3111902100075;2021-04-22 11:12:48+00;R14 BIO boisson vege/biscotte
2022-02-09;9004617068317;2021-08-20 09:10:23.932+00;R14 BIO boisson vege/biscotte
2022-02-17;3111902100082;2021-08-20 09:13:22.204+00;R14 BIO boisson vege/biscotte
2022-01-30;5411188513513;2021-05-24 06:59:51.549+00;R14 BIO boisson vege/biscotte
1970-01-02;3770007109187;2021-07-15 05:51:18.628+00;R14 BIO boisson vege/biscotte
2021-11-15;5411188112501;2021-05-31 01:46:43.92+00;R14 BIO boisson vege/biscotte
1970-01-02;3421557912146;2021-06-12 08:57:10.812+00;R14 BIO boisson vege/biscotte
2021-12-31;3347436000189;2021-06-15 08:44:55.521+00;R14 BIO boisson vege/biscotte
2022-02-03;9004617068461;2021-06-21 11:17:33.312+00;R14 BIO boisson vege/biscotte
2022-01-07;3229820799162;2021-06-23 08:17:35.41+00;R14 BIO boisson vege/biscotte
2022-05-03;3456300011739;2021-06-29 10:37:15.982+00;R14 BIO boisson vege/biscotte
2022-03-19;3229820799346;2021-07-02 12:09:25.241+00;R14 BIO boisson vege/biscotte
2022-04-26;3111902100143;2021-07-12 06:43:41.858+00;R14 BIO boisson vege/biscotte
2022-01-20;3421557501142;2021-07-28 14:06:04.069+00;R14 BIO boisson vege/biscotte
2022-03-21;3760094310092;2021-09-08 10:46:43.375+00;R14 BIO boisson vege/biscotte
2021-11-25;3770013545764;2021-07-24 07:50:08+00;R14 BIO boisson vege/biscotte
2022-04-13;3229820797922;2021-10-23 12:00:06.64+00;R14 BIO boisson vege/biscotte
2022-09-29;3229820799322;2021-10-23 12:01:34.427+00;R14 BIO boisson vege/biscotte
2022-04-18;5411188129554;2021-10-23 12:03:41.636+00;R14 BIO boisson vege/biscotte
2022-04-11;5411188109235;2021-10-23 12:04:58.044+00;R14 BIO boisson vege/biscotte
2022-03-26;9004617068287;2021-10-23 12:12:56.699+00;R14 BIO boisson vege/biscotte
2021-12-30;3175681117860;2021-08-31 06:43:19.571+00;R14 BIO boisson vege/biscotte
2021-12-30;3175681085688;2021-08-31 06:43:36.692+00;R14 BIO boisson vege/biscotte
2022-01-22;3229820801131;2021-08-31 06:44:35.498+00;R14 BIO boisson vege/biscotte
2021-11-15;3175681161252;2021-08-16 07:11:52.785+00;R14 BIO boisson vege/biscotte
2022-04-20;5400101057692;2021-08-16 07:12:14.681+00;R14 BIO boisson vege/biscotte
2022-02-20;3760094310085;2021-08-16 07:12:37.447+00;R14 BIO boisson vege/biscotte
2022-01-10;5411188083214;2021-08-16 07:13:19.92+00;R14 BIO boisson vege/biscotte
2022-02-04;9004617068430;2021-08-17 11:41:27.692+00;R14 BIO boisson vege/biscotte
2022-03-03;5400101057685;2021-10-15 13:27:36.829+00;R14 BIO boisson vege/biscotte
2022-08-03;3111902100105;2021-09-24 10:25:00.364+00;R14 BIO boisson vege/biscotte
2022-06-16;3760151014116;2021-09-25 04:16:54.166+00;R14 BIO boisson vege/biscotte
2022-03-25;3760094310665;2021-09-25 04:17:36.516+00;R14 BIO boisson vege/biscotte
2022-05-08;3229820783338;2021-09-13 09:54:37.576+00;R14 BIO boisson vege/biscotte
2022-03-18;3421557501494;2021-09-13 09:56:12.26+00;R14 BIO boisson vege/biscotte
2022-02-21;3760094310634;2021-09-14 09:54:34.366+00;R14 BIO boisson vege/biscotte
2022-02-10;3456300011753;2021-09-15 10:41:06.852+00;R14 BIO boisson vege/biscotte
2022-04-27;3229820112015;2021-10-26 09:49:19.454+00;R14 BIO boisson vege/biscotte
2022-04-23;3111902100051;2021-10-26 09:50:26.985+00;R14 BIO boisson vege/biscotte
2022-05-15;3229820019192;2021-10-16 11:22:43.144+00;R14 BIO boisson vege/biscotte
2022-03-31;3175681085718;2021-10-16 11:23:11.83+00;R14 BIO boisson vege/biscotte
2022-08-30;3421557502606;2021-09-28 06:04:51.038+00;R14 BIO boisson vege/biscotte
2022-08-26;3229820793924;2021-10-05 14:31:36.788+00;R14 BIO boisson vege/biscotte
2022-06-22;3111902100129;2021-10-05 14:33:36.668+00;R14 BIO boisson vege/biscotte
2022-03-01;3760094310825;2021-10-27 09:22:18.905+00;R14 BIO boisson vege/biscotte
2022-03-02;3229820188645;2021-10-19 10:38:16.214+00;R14 BIO boisson vege/biscotte
2022-01-08;3111902100037;2021-10-11 08:54:36.357+00;R14 BIO boisson vege/biscotte
2021-12-01;3760094310818;2021-10-11 08:57:00.029+00;R14 BIO boisson vege/biscotte
2022-04-08;3760094310108;2021-10-11 08:58:34.146+00;R14 BIO boisson vege/biscotte
2021-12-21;3229820792132;2021-10-11 09:07:05.34+00;R14 BIO boisson vege/biscotte
2022-07-01;3421557106071;2021-10-12 13:35:17.806+00;R14 BIO boisson vege/biscotte
2021-12-04;3229820763989;2021-10-20 06:45:52.023+00;R14 BIO boisson vege/biscotte
2022-04-16;9004617069079;2021-10-20 06:46:18.671+00;R14 BIO boisson vege/biscotte
2022-06-24;3111902100044;2021-10-20 06:46:35.572+00;R14 BIO boisson vege/biscotte
2022-05-19;3111902100099;2021-10-20 09:49:42.237+00;R14 BIO boisson vege/biscotte
2022-06-08;3421557106040;2021-10-20 09:50:45.422+00;R14 BIO boisson vege/biscotte
2021-11-06;0000017601863;2021-09-14 14:33:33.932+00;jus bio
2021-11-24;3760186970746;2021-10-01 07:23:45.577+00;jus bio
1970-01-02;3661505093118;2021-02-27 08:45:41.494+00;jus bio
1970-01-02;3560071237417;2021-07-21 12:36:38.288+00;jus bio
1970-01-02;3770009487078;2020-10-19 01:23:36+00;jus bio
1970-01-02;3770009487092;2020-10-19 01:23:58+00;jus bio
2021-06-01;5032722315372;2021-07-19 02:03:00.11+00;jus bio
2021-06-01;5032722315396;2021-07-19 02:03:25.651+00;jus bio
2021-11-01;3760186970043;2021-09-30 05:00:44.806+00;jus bio
2021-11-07;3760186970104;2021-09-23 13:52:23.062+00;jus bio
2021-11-24;3560071237400;2021-08-23 03:01:58.594+00;jus bio
2021-12-08;3560071182243;2021-09-18 08:24:30.202+00;jus bio
1970-01-02;5032722315389;2021-07-22 13:01:11.564+00;jus bio
1970-01-02;3770009487085;2021-02-20 02:26:32.111+00;jus bio
1970-01-02;3661505093101;2021-02-20 02:26:57.96+00;jus bio
1970-01-02;3608580965664;2021-07-22 13:01:55.71+00;jus bio
2022-05-05;3545360000019;2021-07-08 03:48:03.924+00;jus bio
2021-11-21;3760186970050;2021-09-02 11:29:18.836+00;jus bio
2021-11-30;3760186970241;2021-10-02 11:59:23.257+00;jus bio
2021-11-09;3045320104721;2021-09-24 04:55:39.274+00;jus bio
2022-01-01;3760186970630;2021-09-14 14:34:05.286+00;jus bio
2021-11-06;3760186970067;2021-09-14 14:33:47.973+00;jus bio
2021-11-09;3608580942993;2021-10-05 08:28:07.995+00;jus bio
2021-11-06;3560071182267;2021-10-25 13:09:41.277+00;jus bio
2021-11-02;3760186970012;2021-09-27 04:57:22.426+00;jus bio
2021-11-17;3560070705924;2021-10-06 04:53:42.673+00;jus bio
2021-12-23;3760186970081;2021-10-19 16:55:58.277+00;jus bio
2021-11-18;3560070370535;2021-10-07 18:22:51.292+00;jus bio
2021-11-21;3760186971408;2021-10-07 18:23:37.166+00;jus bio
2021-10-31;3168930166450;2021-10-27 15:38:26.024+00;jus bio
2021-10-31;3045320104738;2021-10-27 15:38:51.857+00;jus bio
2021-11-12;3560071189327;2021-10-27 15:39:09.796+00;jus bio
2021-11-18;3760186970234;2021-10-27 15:39:28.626+00;jus bio
2021-12-19;3760186970036;2021-10-21 18:57:54.074+00;jus bio
1970-01-02;3273051220148;2021-05-27 17:35:45.938+00;œuf 🥚
2020-09-30;3273050302838;2020-09-30 08:34:34.94+00;œuf 🥚
2021-08-15;3760150111885;2021-08-07 14:36:11.005+00;œuf 🥚
1970-01-02;3700864007128;2021-08-26 10:18:28.046+00;œuf 🥚
2021-11-09;3251320871789;2021-10-23 12:09:55.283+00;œuf 🥚
2021-10-31;3251320000189;2021-10-23 12:10:06.374+00;œuf 🥚
1970-01-02;3760150111892;2021-10-23 12:10:30.216+00;œuf 🥚
2021-11-10;3273050320207;2021-10-23 12:10:54.351+00;œuf 🥚
2021-11-10;3560070773275;2021-10-23 12:11:20.201+00;œuf 🥚
2021-11-06;3251320021030;2021-10-14 15:59:10.014+00;œuf 🥚
2021-11-07;3700864015062;2021-10-25 12:49:58.976+00;œuf 🥚
1970-01-02;3058325923303;2021-10-25 12:50:38.911+00;œuf 🥚
2021-11-12;3560071098285;2021-10-25 12:50:58.714+00;œuf 🥚
2021-11-12;3560070392742;2021-09-25 18:12:24.85+00;œuf 🥚
2021-12-12;3760150111571;2021-10-26 13:05:03.184+00;œuf 🥚
2021-11-08;3560071246167;2021-10-26 13:09:53.39+00;œuf 🥚
2021-11-08;3245412847059;2021-10-26 13:10:00.791+00;œuf 🥚
2021-11-05;3270190205685;2021-10-26 13:10:19.808+00;œuf 🥚
